id,50,10,5,2,1,sentence
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,1,1,0,0,0,1
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,2,2,0,0,0,2
G13_Excavated_01_guodian_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,16,16,12,3,1,10
G13_Excavated_01_guodian_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,11,11,8,3,1,2
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,14,14,12,5,3,9
G13_Excavated_01_guodian_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,12,12,9,6,2,3
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_01_guodian_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,5,5,5,3,0,2
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,2,2,2,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,57,57,35,13,2,44
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,2,2,1,0,0,2
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,76,76,36,6,2,37
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,12,12,10,4,2,11
G13_Excavated_02_mawangdui_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,47,47,25,11,5,27
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G13_Excavated_02_mawangdui_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,12,12,7,4,2,7
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,4,4,3,1,0,1
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,21,21,13,4,4,17
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,17,17,8,3,1,10
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,1,1,1,1,0,1
G1_Rujia_01_lunyu_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,7,7,5,2,2,6
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,1,1,0,0,0,1
G1_Rujia_01_lunyu_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,14,14,9,5,2,10
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,5,5,2,0,0,0
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,50,50,24,7,2,34
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,1,1,1,1,0,1
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,3,3,3,3,0,3
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,1,1,1,1,0,1
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,126,126,65,19,5,92
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,31,31,20,10,9,25
G1_Rujia_02_mengzi_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,44,44,21,9,9,22
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,1,1,1,0,0,0
G1_Rujia_02_mengzi_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,66,66,44,20,12,42
G1_Rujia_03_liji_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,2,2,0,0,0,2
G1_Rujia_03_liji_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,21,21,9,6,5,11
G1_Rujia_03_liji_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,337,337,180,61,30,220
G1_Rujia_03_liji_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,24,24,9,1,0,9
G1_Rujia_03_liji_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,62,62,47,23,11,46
G1_Rujia_03_liji_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,2,2,1,1,1,1
G1_Rujia_03_liji_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,202,202,98,32,14,128
G1_Rujia_03_liji_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,72,72,43,20,13,49
G1_Rujia_03_liji_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,1,1,0,0,0,0
G1_Rujia_03_liji_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,61,61,25,8,4,33
G1_Rujia_03_liji_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,19,19,15,10,3,14
G1_Rujia_03_liji_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,86,86,51,19,7,56
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,2,2,1,0,0,1
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,11,11,5,2,1,5
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,80,80,48,12,4,64
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,3,3,3,1,0,1
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,3,3,3,1,0,1
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,2,2,0,0,0,1
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,222,222,108,36,12,157
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,80,80,48,19,8,61
G1_Rujia_04_xunzi_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,122,122,62,22,11,85
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,12,12,7,2,0,7
G1_Rujia_04_xunzi_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,132,132,89,35,25,89
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,12,12,9,4,2,9
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,2,2,0,0,0,2
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,17,17,12,3,1,14
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,7,7,5,3,3,2
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,4,4,3,0,0,2
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_05_xiao-jing_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,5,5,3,1,1,3
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,7,7,3,1,0,6
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,30,30,20,3,1,29
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,127,127,69,31,19,107
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,3,3,2,0,0,3
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,14,14,11,5,1,11
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,14,14,10,7,1,13
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,222,222,122,33,8,180
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,54,54,34,20,12,45
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,100,100,52,24,14,77
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,14,14,7,1,1,12
G1_Rujia_06_shuo-yuan_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,99,99,53,23,5,79
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,6,6,3,0,0,6
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,17,17,5,2,1,10
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,356,356,211,112,45,262
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,4,4,3,1,0,2
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,18,18,12,4,0,13
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,3,3,3,0,0,1
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,393,393,197,77,35,256
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,125,125,77,36,20,87
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,155,155,94,57,39,88
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,20,20,14,8,5,9
G1_Rujia_07_chun-qiu-fan-lu_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,232,232,145,47,15,148
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,3,3,1,0,0,3
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,7,7,2,1,1,4
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,86,86,44,19,12,63
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,7,7,5,2,0,2
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,8,8,6,3,3,4
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,3,3,1,1,0,2
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,131,131,67,19,6,97
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,34,34,15,9,6,28
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,83,83,39,23,13,61
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,5,5,3,2,1,5
G1_Rujia_08_han-shi-wai-zhuan_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,72,72,38,16,7,56
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,3,3,0,0,0,0
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,20,20,8,2,1,10
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,100,100,65,28,18,88
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,11,11,4,0,0,8
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,5,5,3,2,0,3
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,5,5,3,3,2,4
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,147,147,72,27,10,121
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,57,57,32,15,9,43
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,51,51,26,8,3,37
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,7,7,4,0,0,5
G1_Rujia_09_da-dai-li-ji_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,31,31,16,5,2,21
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,9,9,4,0,0,7
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,23,23,13,6,5,14
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,193,193,112,47,27,145
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,9,9,7,4,3,3
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,17,17,13,3,2,4
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,196,196,96,34,18,134
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,109,109,72,31,22,86
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,49,49,29,18,10,30
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,10,10,8,4,2,6
G1_Rujia_10_bai-hu-tong_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,50,50,34,13,5,30
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,14,14,6,4,0,8
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,46,46,17,3,0,28
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,90,90,50,13,9,68
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,14,14,8,2,1,8
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,33,33,23,11,2,30
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,13,13,9,0,0,6
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,184,184,70,22,6,131
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,61,61,37,15,8,45
G1_Rujia_11_xin-shu_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,2,2,2,0,0,2
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,56,56,37,8,5,42
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,7,7,2,1,0,3
G1_Rujia_11_xin-shu_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,77,77,50,25,12,60
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,3,3,3,2,0,3
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,43,43,26,6,0,35
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,42,42,25,10,4,39
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,6,6,4,3,3,6
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,7,7,4,2,2,4
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,18,18,7,4,0,9
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,91,91,49,16,6,71
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,22,22,11,7,4,20
G1_Rujia_12_xin-xu_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,48,48,35,23,15,40
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,5,5,4,1,1,5
G1_Rujia_12_xin-xu_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,62,62,33,12,7,48
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,1,1,0,0,0,1
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,7,7,5,3,1,4
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,59,59,33,21,9,45
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,3,3,2,1,0,1
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,5,5,4,1,0,5
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,41,41,23,4,1,27
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,13,13,5,2,2,9
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,1,1,0,0,0,1
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,28,28,17,5,2,17
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,10,10,7,6,2,8
G1_Rujia_13_yangzi-fayan_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,11,11,5,4,1,9
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,2,2,0,0,0,2
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,13,13,8,2,0,10
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,14,14,10,2,2,13
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,5,5,1,1,0,4
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,3,3,2,1,1,2
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,4,4,3,2,1,2
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,31,31,21,5,0,26
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,7,7,4,2,1,6
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,13,13,3,1,0,13
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_14_zhong-lun_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,12,12,9,6,3,8
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,1,1,1,0,0,1
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,14,14,7,1,1,9
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,120,120,68,26,18,89
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,15,15,11,4,1,11
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,14,14,9,5,4,8
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,5,5,4,1,0,3
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,119,119,56,21,3,87
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,53,53,27,13,7,37
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,64,64,33,16,9,42
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_reduced_reward_stopwords_delimiters_10_,7,7,5,1,1,5
G1_Rujia_15_kongzi-jiayu_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,30,30,20,12,3,17
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,24,24,14,2,1,17
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,45,45,21,5,2,34
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,78,78,50,25,11,64
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,20,20,15,2,0,17
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,16,16,6,2,1,12
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,23,23,13,5,4,14
G1_Rujia_16_qian-fu-lun_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,135,135,73,27,10,107
